sample_index,wine_type,attr_key,attr_value,quality_raw,quality_class_str,quality_class
1894,white,sulphates,0.44,5.0,medium,1
1894,white,alcohol,9.5,5.0,medium,1
1895,white,fixed acidity,7.9,6.0,medium,1
1895,white,volatile acidity,0.26,6.0,medium,1
1895,white,citric acid,0.33,6.0,medium,1
1895,white,residual sugar,10.3,6.0,medium,1
1895,white,chlorides,0.039,6.0,medium,1
1895,white,free sulfur dioxide,73.0,6.0,medium,1
1895,white,total sulfur dioxide,212.0,6.0,medium,1
1895,white,density,0.9969,6.0,medium,1
1895,white,pH,2.93,6.0,medium,1
1895,white,sulphates,0.49,6.0,medium,1
1895,white,alcohol,9.5,6.0,medium,1
1896,white,fixed acidity,7.5,6.0,medium,1
1896,white,volatile acidity,0.29,6.0,medium,1
1896,white,citric acid,0.67,6.0,medium,1
1896,white,residual sugar,8.1,6.0,medium,1
1896,white,chlorides,0.037,6.0,medium,1
1896,white,free sulfur dioxide,53.0,6.0,medium,1
1896,white,total sulfur dioxide,166.0,6.0,medium,1
1896,white,density,0.9966,6.0,medium,1
1896,white,pH,2.9,6.0,medium,1
1896,white,sulphates,0.41,6.0,medium,1
1896,white,alcohol,8.9,6.0,medium,1
1897,white,fixed acidity,7.5,6.0,medium,1
1897,white,volatile acidity,0.29,6.0,medium,1
1897,white,citric acid,0.67,6.0,medium,1
1897,white,residual sugar,8.1,6.0,medium,1
1897,white,chlorides,0.037,6.0,medium,1
1897,white,free sulfur dioxide,53.0,6.0,medium,1
1897,white,total sulfur dioxide,166.0,6.0,medium,1
1897,white,density,0.9966,6.0,medium,1
1897,white,pH,2.9,6.0,medium,1
1897,white,sulphates,0.41,6.0,medium,1
1897,white,alcohol,8.9,6.0,medium,1
1898,white,fixed acidity,7.2,6.0,medium,1
1898,white,volatile acidity,0.31,6.0,medium,1
1898,white,citric acid,0.41,6.0,medium,1
1898,white,residual sugar,8.6,6.0,medium,1
1898,white,chlorides,0.053,6.0,medium,1
1898,white,free sulfur dioxide,15.0,6.0,medium,1
1898,white,total sulfur dioxide,89.0,6.0,medium,1
1898,white,density,0.9976,6.0,medium,1
1898,white,pH,3.29,6.0,medium,1
1898,white,sulphates,0.64,6.0,medium,1
1898,white,alcohol,9.9,6.0,medium,1
1899,white,fixed acidity,6.7,7.0,high,2
1899,white,volatile acidity,0.44,7.0,high,2
1899,white,citric acid,0.31,7.0,high,2
1899,white,residual sugar,1.9,7.0,high,2
1899,white,chlorides,0.03,7.0,high,2
1899,white,free sulfur dioxide,41.0,7.0,high,2
1899,white,total sulfur dioxide,104.0,7.0,high,2
1899,white,density,0.99,7.0,high,2
1899,white,pH,3.29,7.0,high,2
1899,white,sulphates,0.62,7.0,high,2
1899,white,alcohol,12.6,7.0,high,2
1900,white,fixed acidity,10.0,6.0,medium,1
1900,white,volatile acidity,0.23,6.0,medium,1
1900,white,citric acid,0.27,6.0,medium,1
1900,white,residual sugar,14.1,6.0,medium,1
1900,white,chlorides,0.033,6.0,medium,1
1900,white,free sulfur dioxide,45.0,6.0,medium,1
1900,white,total sulfur dioxide,166.0,6.0,medium,1
1900,white,density,0.9988,6.0,medium,1
1900,white,pH,2.72,6.0,medium,1
1900,white,sulphates,0.43,6.0,medium,1
1900,white,alcohol,9.7,6.0,medium,1
1901,white,fixed acidity,7.4,5.0,medium,1
1901,white,volatile acidity,0.21,5.0,medium,1
1901,white,citric acid,0.3,5.0,medium,1
1901,white,residual sugar,7.9,5.0,medium,1
1901,white,chlorides,0.039,5.0,medium,1
1901,white,free sulfur dioxide,14.0,5.0,medium,1
1901,white,total sulfur dioxide,118.0,5.0,medium,1
1901,white,density,0.9942,5.0,medium,1
1901,white,pH,2.96,5.0,medium,1
1901,white,sulphates,0.34,5.0,medium,1
1901,white,alcohol,10.4,5.0,medium,1
1902,white,fixed acidity,8.8,6.0,medium,1
1902,white,volatile acidity,0.23,6.0,medium,1
1902,white,citric acid,0.35,6.0,medium,1
1902,white,residual sugar,10.7,6.0,medium,1
1902,white,chlorides,0.04,6.0,medium,1
1902,white,free sulfur dioxide,26.0,6.0,medium,1
1902,white,total sulfur dioxide,183.0,6.0,medium,1
1902,white,density,0.9984,6.0,medium,1
1902,white,pH,2.93,6.0,medium,1
1902,white,sulphates,0.49,6.0,medium,1
1902,white,alcohol,9.1,6.0,medium,1
1903,white,fixed acidity,7.8,5.0,medium,1
1903,white,volatile acidity,0.34,5.0,medium,1
1903,white,citric acid,0.27,5.0,medium,1
1903,white,residual sugar,1.2,5.0,medium,1
1903,white,chlorides,0.04,5.0,medium,1
1903,white,free sulfur dioxide,25.0,5.0,medium,1
1903,white,total sulfur dioxide,106.0,5.0,medium,1
1903,white,density,0.9932,5.0,medium,1
1903,white,pH,3.01,5.0,medium,1
1903,white,sulphates,0.55,5.0,medium,1
1903,white,alcohol,10.4,5.0,medium,1
1904,white,fixed acidity,7.9,6.0,medium,1
1904,white,volatile acidity,0.26,6.0,medium,1
1904,white,citric acid,0.33,6.0,medium,1
1904,white,residual sugar,10.3,6.0,medium,1
1904,white,chlorides,0.039,6.0,medium,1
1904,white,free sulfur dioxide,73.0,6.0,medium,1
1904,white,total sulfur dioxide,212.0,6.0,medium,1
1904,white,density,0.9969,6.0,medium,1
1904,white,pH,2.93,6.0,medium,1
1904,white,sulphates,0.49,6.0,medium,1
1904,white,alcohol,9.5,6.0,medium,1
1905,white,fixed acidity,7.5,6.0,medium,1
1905,white,volatile acidity,0.29,6.0,medium,1
1905,white,citric acid,0.67,6.0,medium,1
1905,white,residual sugar,8.1,6.0,medium,1
1905,white,chlorides,0.037,6.0,medium,1
1905,white,free sulfur dioxide,53.0,6.0,medium,1
1905,white,total sulfur dioxide,166.0,6.0,medium,1
1905,white,density,0.9966,6.0,medium,1
1905,white,pH,2.9,6.0,medium,1
1905,white,sulphates,0.41,6.0,medium,1
1905,white,alcohol,8.9,6.0,medium,1
1906,white,fixed acidity,6.0,5.0,medium,1
1906,white,volatile acidity,0.28,5.0,medium,1
1906,white,citric acid,0.35,5.0,medium,1
1906,white,residual sugar,1.9,5.0,medium,1
1906,white,chlorides,0.037,5.0,medium,1
1906,white,free sulfur dioxide,16.0,5.0,medium,1
1906,white,total sulfur dioxide,120.0,5.0,medium,1
1906,white,density,0.9933,5.0,medium,1
1906,white,pH,3.16,5.0,medium,1
1906,white,sulphates,0.69,5.0,medium,1
1906,white,alcohol,10.6,5.0,medium,1
1907,white,fixed acidity,7.9,7.0,high,2
1907,white,volatile acidity,0.37,7.0,high,2
1907,white,citric acid,0.3,7.0,high,2
1907,white,residual sugar,2.7,7.0,high,2
1907,white,chlorides,0.029,7.0,high,2
1907,white,free sulfur dioxide,64.0,7.0,high,2
1907,white,total sulfur dioxide,158.0,7.0,high,2
1907,white,density,0.9916,7.0,high,2
1907,white,pH,3.12,7.0,high,2
1907,white,sulphates,0.59,7.0,high,2
1907,white,alcohol,12.0,7.0,high,2
1908,white,fixed acidity,7.2,7.0,high,2
1908,white,volatile acidity,0.36,7.0,high,2
1908,white,citric acid,0.36,7.0,high,2
1908,white,residual sugar,5.7,7.0,high,2
1908,white,chlorides,0.038,7.0,high,2
1908,white,free sulfur dioxide,26.0,7.0,high,2
1908,white,total sulfur dioxide,98.0,7.0,high,2
1908,white,density,0.9914,7.0,high,2
1908,white,pH,2.93,7.0,high,2
1908,white,sulphates,0.59,7.0,high,2
1908,white,alcohol,12.5,7.0,high,2
1909,white,fixed acidity,7.6,5.0,medium,1
1909,white,volatile acidity,0.13,5.0,medium,1
1909,white,citric acid,0.34,5.0,medium,1
1909,white,residual sugar,9.3,5.0,medium,1
1909,white,chlorides,0.062,5.0,medium,1
1909,white,free sulfur dioxide,40.0,5.0,medium,1
1909,white,total sulfur dioxide,126.0,5.0,medium,1
1909,white,density,0.9966,5.0,medium,1
1909,white,pH,3.21,5.0,medium,1
1909,white,sulphates,0.39,5.0,medium,1
1909,white,alcohol,9.6,5.0,medium,1
1910,white,fixed acidity,6.6,5.0,medium,1
1910,white,volatile acidity,0.25,5.0,medium,1
1910,white,citric acid,0.36,5.0,medium,1
1910,white,residual sugar,8.1,5.0,medium,1
1910,white,chlorides,0.045,5.0,medium,1
1910,white,free sulfur dioxide,54.0,5.0,medium,1
1910,white,total sulfur dioxide,180.0,5.0,medium,1
1910,white,density,0.9958,5.0,medium,1
1910,white,pH,3.08,5.0,medium,1
1910,white,sulphates,0.42,5.0,medium,1
1910,white,alcohol,9.2,5.0,medium,1
1911,white,fixed acidity,7.1,6.0,medium,1
1911,white,volatile acidity,0.18,6.0,medium,1
1911,white,citric acid,0.26,6.0,medium,1
1911,white,residual sugar,1.3,6.0,medium,1
1911,white,chlorides,0.041,6.0,medium,1
1911,white,free sulfur dioxide,20.0,6.0,medium,1
1911,white,total sulfur dioxide,71.0,6.0,medium,1
1911,white,density,0.9926,6.0,medium,1
1911,white,pH,3.04,6.0,medium,1
1911,white,sulphates,0.74,6.0,medium,1
1911,white,alcohol,9.9,6.0,medium,1
1912,white,fixed acidity,7.9,6.0,medium,1
1912,white,volatile acidity,0.3,6.0,medium,1
1912,white,citric acid,0.27,6.0,medium,1
1912,white,residual sugar,8.5,6.0,medium,1
1912,white,chlorides,0.036,6.0,medium,1
1912,white,free sulfur dioxide,20.0,6.0,medium,1
1912,white,total sulfur dioxide,112.0,6.0,medium,1
1912,white,density,0.9939,6.0,medium,1
1912,white,pH,2.96,6.0,medium,1
1912,white,sulphates,0.46,6.0,medium,1
1912,white,alcohol,11.7,6.0,medium,1
1913,white,fixed acidity,8.3,6.0,medium,1
1913,white,volatile acidity,0.23,6.0,medium,1
1913,white,citric acid,0.3,6.0,medium,1
1913,white,residual sugar,2.1,6.0,medium,1
1913,white,chlorides,0.049,6.0,medium,1
1913,white,free sulfur dioxide,21.0,6.0,medium,1
1913,white,total sulfur dioxide,153.0,6.0,medium,1
1913,white,density,0.9953,6.0,medium,1
1913,white,pH,3.09,6.0,medium,1
1913,white,sulphates,0.5,6.0,medium,1
1913,white,alcohol,9.6,6.0,medium,1
1914,white,fixed acidity,6.8,6.0,medium,1
1914,white,volatile acidity,0.43,6.0,medium,1
1914,white,citric acid,0.3,6.0,medium,1
1914,white,residual sugar,3.5,6.0,medium,1
1914,white,chlorides,0.033,6.0,medium,1
1914,white,free sulfur dioxide,27.0,6.0,medium,1
1914,white,total sulfur dioxide,135.0,6.0,medium,1
1914,white,density,0.9906,6.0,medium,1
1914,white,pH,3.0,6.0,medium,1
1914,white,sulphates,0.37,6.0,medium,1
1914,white,alcohol,12.0,6.0,medium,1
1915,white,fixed acidity,7.2,7.0,high,2
1915,white,volatile acidity,0.36,7.0,high,2
1915,white,citric acid,0.36,7.0,high,2
1915,white,residual sugar,5.7,7.0,high,2
1915,white,chlorides,0.038,7.0,high,2
1915,white,free sulfur dioxide,26.0,7.0,high,2
1915,white,total sulfur dioxide,98.0,7.0,high,2
1915,white,density,0.9914,7.0,high,2
1915,white,pH,2.93,7.0,high,2
1915,white,sulphates,0.59,7.0,high,2
1915,white,alcohol,12.5,7.0,high,2
1916,white,fixed acidity,6.6,5.0,medium,1
1916,white,volatile acidity,0.25,5.0,medium,1
1916,white,citric acid,0.36,5.0,medium,1
1916,white,residual sugar,8.1,5.0,medium,1
1916,white,chlorides,0.045,5.0,medium,1
1916,white,free sulfur dioxide,54.0,5.0,medium,1
1916,white,total sulfur dioxide,180.0,5.0,medium,1
1916,white,density,0.9958,5.0,medium,1
1916,white,pH,3.08,5.0,medium,1
1916,white,sulphates,0.42,5.0,medium,1
1916,white,alcohol,9.2,5.0,medium,1
1917,white,fixed acidity,7.1,6.0,medium,1
1917,white,volatile acidity,0.18,6.0,medium,1
1917,white,citric acid,0.26,6.0,medium,1
1917,white,residual sugar,1.3,6.0,medium,1
1917,white,chlorides,0.041,6.0,medium,1
1917,white,free sulfur dioxide,20.0,6.0,medium,1
1917,white,total sulfur dioxide,71.0,6.0,medium,1
1917,white,density,0.9926,6.0,medium,1
1917,white,pH,3.04,6.0,medium,1
1917,white,sulphates,0.74,6.0,medium,1
1917,white,alcohol,9.9,6.0,medium,1
1918,white,fixed acidity,6.6,6.0,medium,1
1918,white,volatile acidity,0.35,6.0,medium,1
1918,white,citric acid,0.29,6.0,medium,1
1918,white,residual sugar,14.4,6.0,medium,1
1918,white,chlorides,0.044,6.0,medium,1
1918,white,free sulfur dioxide,54.0,6.0,medium,1
1918,white,total sulfur dioxide,177.0,6.0,medium,1
1918,white,density,0.9991,6.0,medium,1
1918,white,pH,3.17,6.0,medium,1
1918,white,sulphates,0.58,6.0,medium,1
1918,white,alcohol,8.9,6.0,medium,1
1919,white,fixed acidity,7.3,6.0,medium,1
1919,white,volatile acidity,0.22,6.0,medium,1
1919,white,citric acid,0.5,6.0,medium,1
1919,white,residual sugar,13.7,6.0,medium,1
1919,white,chlorides,0.049,6.0,medium,1
1919,white,free sulfur dioxide,56.0,6.0,medium,1
1919,white,total sulfur dioxide,189.0,6.0,medium,1
1919,white,density,0.9994,6.0,medium,1
1919,white,pH,3.24,6.0,medium,1
1919,white,sulphates,0.66,6.0,medium,1
1919,white,alcohol,9.0,6.0,medium,1
1920,white,fixed acidity,8.1,7.0,high,2
1920,white,volatile acidity,0.26,7.0,high,2
1920,white,citric acid,0.33,7.0,high,2
1920,white,residual sugar,11.1,7.0,high,2
1920,white,chlorides,0.052,7.0,high,2
1920,white,free sulfur dioxide,52.5,7.0,high,2
1920,white,total sulfur dioxide,158.0,7.0,high,2
1920,white,density,0.9976,7.0,high,2
1920,white,pH,3.03,7.0,high,2
1920,white,sulphates,0.49,7.0,high,2
1920,white,alcohol,10.2,7.0,high,2
1921,white,fixed acidity,7.6,5.0,medium,1
1921,white,volatile acidity,0.13,5.0,medium,1
1921,white,citric acid,0.34,5.0,medium,1
1921,white,residual sugar,9.3,5.0,medium,1
1921,white,chlorides,0.062,5.0,medium,1
1921,white,free sulfur dioxide,40.0,5.0,medium,1
1921,white,total sulfur dioxide,126.0,5.0,medium,1
1921,white,density,0.9966,5.0,medium,1
1921,white,pH,3.21,5.0,medium,1
1921,white,sulphates,0.39,5.0,medium,1
1921,white,alcohol,9.6,5.0,medium,1
1922,white,fixed acidity,7.0,5.0,medium,1
1922,white,volatile acidity,0.12,5.0,medium,1
1922,white,citric acid,0.19,5.0,medium,1
1922,white,residual sugar,4.9,5.0,medium,1
1922,white,chlorides,0.055,5.0,medium,1
1922,white,free sulfur dioxide,27.0,5.0,medium,1
1922,white,total sulfur dioxide,127.0,5.0,medium,1
1922,white,density,0.9953,5.0,medium,1
1922,white,pH,3.29,5.0,medium,1
1922,white,sulphates,0.41,5.0,medium,1
1922,white,alcohol,9.4,5.0,medium,1
1923,white,fixed acidity,8.2,5.0,medium,1
1923,white,volatile acidity,0.37,5.0,medium,1
1923,white,citric acid,0.27,5.0,medium,1
1923,white,residual sugar,1.7,5.0,medium,1
1923,white,chlorides,0.028,5.0,medium,1
1923,white,free sulfur dioxide,10.0,5.0,medium,1
1923,white,total sulfur dioxide,59.0,5.0,medium,1
1923,white,density,0.9923,5.0,medium,1
1923,white,pH,2.97,5.0,medium,1
1923,white,sulphates,0.48,5.0,medium,1
1923,white,alcohol,10.4,5.0,medium,1
1924,white,fixed acidity,7.6,4.0,low,0
1924,white,volatile acidity,0.26,4.0,low,0
1924,white,citric acid,0.36,4.0,low,0
1924,white,residual sugar,1.6,4.0,low,0
1924,white,chlorides,0.032,4.0,low,0
1924,white,free sulfur dioxide,6.0,4.0,low,0
1924,white,total sulfur dioxide,106.0,4.0,low,0
1924,white,density,0.993,4.0,low,0
1924,white,pH,3.15,4.0,low,0
1924,white,sulphates,0.4,4.0,low,0
1924,white,alcohol,10.4,4.0,low,0
1925,white,fixed acidity,6.3,6.0,medium,1
1925,white,volatile acidity,0.2,6.0,medium,1
1925,white,citric acid,0.58,6.0,medium,1
1925,white,residual sugar,1.4,6.0,medium,1
1925,white,chlorides,0.204,6.0,medium,1
1925,white,free sulfur dioxide,15.0,6.0,medium,1
1925,white,total sulfur dioxide,97.0,6.0,medium,1
1925,white,density,0.9931,6.0,medium,1
1925,white,pH,3.16,6.0,medium,1
1925,white,sulphates,0.43,6.0,medium,1
1925,white,alcohol,10.0,6.0,medium,1
1926,white,fixed acidity,6.3,6.0,medium,1
1926,white,volatile acidity,0.22,6.0,medium,1
1926,white,citric acid,0.57,6.0,medium,1
1926,white,residual sugar,1.4,6.0,medium,1
1926,white,chlorides,0.208,6.0,medium,1
1926,white,free sulfur dioxide,14.0,6.0,medium,1
1926,white,total sulfur dioxide,96.0,6.0,medium,1
1926,white,density,0.9932,6.0,medium,1
1926,white,pH,3.16,6.0,medium,1
1926,white,sulphates,0.43,6.0,medium,1
1926,white,alcohol,10.0,6.0,medium,1
1927,white,fixed acidity,7.1,5.0,medium,1
1927,white,volatile acidity,0.25,5.0,medium,1
1927,white,citric acid,0.28,5.0,medium,1
1927,white,residual sugar,1.6,5.0,medium,1
1927,white,chlorides,0.052,5.0,medium,1
1927,white,free sulfur dioxide,46.0,5.0,medium,1
1927,white,total sulfur dioxide,169.0,5.0,medium,1
1927,white,density,0.9926,5.0,medium,1
1927,white,pH,3.05,5.0,medium,1
1927,white,sulphates,0.41,5.0,medium,1
1927,white,alcohol,10.5,5.0,medium,1
1928,white,fixed acidity,7.0,6.0,medium,1
1928,white,volatile acidity,0.27,6.0,medium,1
1928,white,citric acid,0.32,6.0,medium,1
1928,white,residual sugar,6.8,6.0,medium,1
1928,white,chlorides,0.047,6.0,medium,1
1928,white,free sulfur dioxide,47.0,6.0,medium,1
1928,white,total sulfur dioxide,193.0,6.0,medium,1
1928,white,density,0.9938,6.0,medium,1
1928,white,pH,3.23,6.0,medium,1
1928,white,sulphates,0.39,6.0,medium,1
1928,white,alcohol,11.4,6.0,medium,1
1929,white,fixed acidity,8.8,5.0,medium,1
1929,white,volatile acidity,0.34,5.0,medium,1
1929,white,citric acid,0.33,5.0,medium,1
1929,white,residual sugar,9.7,5.0,medium,1
1929,white,chlorides,0.036,5.0,medium,1
1929,white,free sulfur dioxide,46.0,5.0,medium,1
1929,white,total sulfur dioxide,172.0,5.0,medium,1
1929,white,density,0.9966,5.0,medium,1
1929,white,pH,3.08,5.0,medium,1
1929,white,sulphates,0.4,5.0,medium,1
1929,white,alcohol,10.2,5.0,medium,1
1930,white,fixed acidity,9.2,6.0,medium,1
1930,white,volatile acidity,0.27,6.0,medium,1
1930,white,citric acid,0.34,6.0,medium,1
1930,white,residual sugar,10.5,6.0,medium,1
1930,white,chlorides,0.043,6.0,medium,1
1930,white,free sulfur dioxide,49.0,6.0,medium,1
1930,white,total sulfur dioxide,228.0,6.0,medium,1
1930,white,density,0.9974,6.0,medium,1
1930,white,pH,3.04,6.0,medium,1
1930,white,sulphates,0.41,6.0,medium,1
1930,white,alcohol,10.4,6.0,medium,1
1931,white,fixed acidity,7.1,3.0,low,0
1931,white,volatile acidity,0.49,3.0,low,0
1931,white,citric acid,0.22,3.0,low,0
1931,white,residual sugar,2.0,3.0,low,0
1931,white,chlorides,0.047,3.0,low,0
1931,white,free sulfur dioxide,146.5,3.0,low,0
1931,white,total sulfur dioxide,307.5,3.0,low,0
1931,white,density,0.9924,3.0,low,0
1931,white,pH,3.24,3.0,low,0
1931,white,sulphates,0.37,3.0,low,0
1931,white,alcohol,11.0,3.0,low,0
1932,white,fixed acidity,9.2,6.0,medium,1
1932,white,volatile acidity,0.71,6.0,medium,1
1932,white,citric acid,0.23,6.0,medium,1
1932,white,residual sugar,6.2,6.0,medium,1
1932,white,chlorides,0.042,6.0,medium,1
1932,white,free sulfur dioxide,15.0,6.0,medium,1
1932,white,total sulfur dioxide,93.0,6.0,medium,1
1932,white,density,0.9948,6.0,medium,1
1932,white,pH,2.89,6.0,medium,1
1932,white,sulphates,0.34,6.0,medium,1
1932,white,alcohol,10.1,6.0,medium,1
1933,white,fixed acidity,7.2,5.0,medium,1
1933,white,volatile acidity,0.47,5.0,medium,1
1933,white,citric acid,0.65,5.0,medium,1
1933,white,residual sugar,8.3,5.0,medium,1
1933,white,chlorides,0.083,5.0,medium,1
1933,white,free sulfur dioxide,27.0,5.0,medium,1
1933,white,total sulfur dioxide,182.0,5.0,medium,1
1933,white,density,0.9964,5.0,medium,1
1933,white,pH,3.0,5.0,medium,1
1933,white,sulphates,0.35,5.0,medium,1
1933,white,alcohol,9.2,5.0,medium,1
1934,white,fixed acidity,6.8,6.0,medium,1
1934,white,volatile acidity,0.28,6.0,medium,1
1934,white,citric acid,0.36,6.0,medium,1
1934,white,residual sugar,1.6,6.0,medium,1
1934,white,chlorides,0.04,6.0,medium,1
1934,white,free sulfur dioxide,25.0,6.0,medium,1
1934,white,total sulfur dioxide,87.0,6.0,medium,1
1934,white,density,0.9924,6.0,medium,1
1934,white,pH,3.23,6.0,medium,1
1934,white,sulphates,0.66,6.0,medium,1
1934,white,alcohol,10.3,6.0,medium,1
1935,white,fixed acidity,8.8,5.0,medium,1
1935,white,volatile acidity,0.34,5.0,medium,1
1935,white,citric acid,0.33,5.0,medium,1
1935,white,residual sugar,9.7,5.0,medium,1
1935,white,chlorides,0.036,5.0,medium,1
1935,white,free sulfur dioxide,46.0,5.0,medium,1
1935,white,total sulfur dioxide,172.0,5.0,medium,1
1935,white,density,0.9966,5.0,medium,1
1935,white,pH,3.08,5.0,medium,1
1935,white,sulphates,0.4,5.0,medium,1
1935,white,alcohol,10.2,5.0,medium,1
1936,white,fixed acidity,9.2,6.0,medium,1
1936,white,volatile acidity,0.27,6.0,medium,1
1936,white,citric acid,0.34,6.0,medium,1
1936,white,residual sugar,10.5,6.0,medium,1
1936,white,chlorides,0.043,6.0,medium,1
1936,white,free sulfur dioxide,49.0,6.0,medium,1
1936,white,total sulfur dioxide,228.0,6.0,medium,1
1936,white,density,0.9974,6.0,medium,1
1936,white,pH,3.04,6.0,medium,1
1936,white,sulphates,0.41,6.0,medium,1
1936,white,alcohol,10.4,6.0,medium,1
1937,white,fixed acidity,7.3,7.0,high,2
1937,white,volatile acidity,0.13,7.0,high,2
1937,white,citric acid,0.27,7.0,high,2
1937,white,residual sugar,4.6,7.0,high,2
1937,white,chlorides,0.08,7.0,high,2
1937,white,free sulfur dioxide,34.0,7.0,high,2
1937,white,total sulfur dioxide,172.0,7.0,high,2
1937,white,density,0.9938,7.0,high,2
1937,white,pH,3.23,7.0,high,2
1937,white,sulphates,0.39,7.0,high,2
1937,white,alcohol,11.1,7.0,high,2
1938,white,fixed acidity,7.2,5.0,medium,1
1938,white,volatile acidity,0.16,5.0,medium,1
1938,white,citric acid,0.35,5.0,medium,1
1938,white,residual sugar,1.2,5.0,medium,1
1938,white,chlorides,0.031,5.0,medium,1
1938,white,free sulfur dioxide,27.0,5.0,medium,1
1938,white,total sulfur dioxide,84.0,5.0,medium,1
1938,white,density,0.9928,5.0,medium,1
1938,white,pH,3.33,5.0,medium,1
1938,white,sulphates,0.34,5.0,medium,1
1938,white,alcohol,9.9,5.0,medium,1
1939,white,fixed acidity,6.8,5.0,medium,1
1939,white,volatile acidity,0.31,5.0,medium,1
1939,white,citric acid,0.32,5.0,medium,1
1939,white,residual sugar,7.6,5.0,medium,1
1939,white,chlorides,0.052,5.0,medium,1
1939,white,free sulfur dioxide,35.0,5.0,medium,1
1939,white,total sulfur dioxide,143.0,5.0,medium,1
1939,white,density,0.9959,5.0,medium,1
1939,white,pH,3.14,5.0,medium,1
1939,white,sulphates,0.38,5.0,medium,1
1939,white,alcohol,9.0,5.0,medium,1
1940,white,fixed acidity,8.3,5.0,medium,1
1940,white,volatile acidity,0.36,5.0,medium,1
1940,white,citric acid,0.57,5.0,medium,1
1940,white,residual sugar,15.0,5.0,medium,1
1940,white,chlorides,0.052,5.0,medium,1
1940,white,free sulfur dioxide,35.0,5.0,medium,1
1940,white,total sulfur dioxide,256.0,5.0,medium,1
1940,white,density,1.0001,5.0,medium,1
